"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"558814","22383","LUNCH BAG SUKI DESIGN ",10,"2011-07-04 11:47:00",1.65,14049,"United Kingdom"
"549992","23205","CHARLOTTE BAG VINTAGE ALPHABET ",20,"2011-04-14 08:14:00",0.85,17669,"United Kingdom"
"576560","23241","TREASURE TIN GYMKHANA DESIGN",1,"2011-11-15 13:21:00",2.08,12877,"United Kingdom"
"538753","21524","DOORMAT SPOTTY HOME SWEET HOME",1,"2010-12-14 11:29:00",7.95,14901,"United Kingdom"
"541277","47590B","PINK HAPPY BIRTHDAY BUNTING",1,"2011-01-17 11:46:00",5.45,12673,"Germany"
"564754","20846","ZINC HEART LATTICE T-LIGHT HOLDER",12,"2011-08-30 10:29:00",2.46,NA,"United Kingdom"
"548451","22746","POPPY'S PLAYHOUSE LIVINGROOM ",2,"2011-03-31 11:25:00",2.1,17365,"United Kingdom"
"565806","22114","HOT WATER BOTTLE TEA AND SYMPATHY",4,"2011-09-07 10:51:00",4.25,15594,"United Kingdom"
"571913","22730","ALARM CLOCK BAKELIKE IVORY",4,"2011-10-19 15:29:00",3.75,18210,"United Kingdom"
"564756","23199","JUMBO BAG APPLES",3,"2011-08-30 10:33:00",4.13,NA,"United Kingdom"
"556093","22379","RECYCLING BAG RETROSPOT ",3,"2011-06-08 15:26:00",4.96,NA,"United Kingdom"
"574033","22867","HAND WARMER BIRD DESIGN",12,"2011-11-02 12:44:00",2.1,16558,"United Kingdom"
"539958","84913A","SOFT PINK ROSE TOWEL ",2,"2010-12-23 13:26:00",3.36,NA,"United Kingdom"
"550831","22355","CHARLOTTE BAG SUKI DESIGN",10,"2011-04-21 10:29:00",0.85,13534,"United Kingdom"
"556067","22090","PAPER BUNTING RETROSPOT",1,"2011-06-08 14:35:00",2.95,12748,"United Kingdom"
"575976","22141","CHRISTMAS CRAFT TREE TOP ANGEL",4,"2011-11-13 13:26:00",2.1,15271,"United Kingdom"
"555933","23206","LUNCH BAG APPLE DESIGN",20,"2011-06-08 08:49:00",1.65,12567,"France"
"574962","22867","HAND WARMER BIRD DESIGN",24,"2011-11-08 10:26:00",2.1,15194,"United Kingdom"
"559098","21166","COOK WITH WINE METAL SIGN ",192,"2011-07-06 11:02:00",1.85,16029,"United Kingdom"
"563213","22730","ALARM CLOCK BAKELIKE IVORY",1,"2011-08-14 12:55:00",3.75,16115,"United Kingdom"
"565204","47504K","ENGLISH ROSE GARDEN SECATEURS",24,"2011-09-01 16:45:00",0.79,15829,"United Kingdom"
"575070","23424","GINGHAM RECIPE BOOK BOX",1,"2011-11-08 12:58:00",4.95,17841,"United Kingdom"
"550215","48138","DOORMAT UNION FLAG",1,"2011-04-15 10:43:00",14.13,NA,"United Kingdom"
"555574","23210","WHITE ROCKING HORSE HAND PAINTED",24,"2011-06-05 15:46:00",1.25,12417,"Belgium"
"560209","22139","RETROSPOT TEA SET CERAMIC 11 PC ",2,"2011-07-15 14:05:00",4.95,15004,"United Kingdom"
"547822","23078","ICE CREAM PEN LIP GLOSS ",24,"2011-03-25 14:53:00",1.25,12668,"Germany"
"539325","22620","4 TRADITIONAL SPINNING TOPS",12,"2010-12-17 08:20:00",1.25,13004,"United Kingdom"
"540247","84375","SET OF 20 KIDS COOKIE CUTTERS",1,"2011-01-05 15:56:00",2.1,15464,"United Kingdom"
"578344","22741","FUNKY DIVA PEN",2,"2011-11-24 09:21:00",1.63,NA,"United Kingdom"
"556914","23282","FOLDING BUTTERFLY MIRROR IVORY ",2,"2011-06-15 13:34:00",0.83,12877,"United Kingdom"
"556415","22551","PLASTERS IN TIN SPACEBOY",96,"2011-06-10 12:19:00",1.45,12409,"Switzerland"
"550329","22585","PACK OF 6 BIRDY GIFT TAGS",12,"2011-04-17 13:20:00",1.25,13951,"United Kingdom"
"569700","21990","MODERN FLORAL STATIONERY SET",1,"2011-10-05 15:56:00",2.46,NA,"United Kingdom"
"569999","22786","CUSHION COVER PINK UNION JACK",2,"2011-10-07 08:49:00",5.95,17030,"United Kingdom"
"570594","22306","SILVER MUG BONE CHINA TREE OF LIFE",12,"2011-10-11 11:43:00",1.06,13517,"United Kingdom"
"568175","79321","CHILLI LIGHTS",4,"2011-09-25 13:24:00",5.75,14820,"United Kingdom"
"546315","21622","VINTAGE UNION JACK CUSHION COVER",4,"2011-03-11 08:31:00",4.95,16558,"United Kingdom"
"555564","82580","BATHROOM METAL SIGN",6,"2011-06-05 15:01:00",0.55,15005,"United Kingdom"
"561094","22629","SPACEBOY LUNCH BOX ",12,"2011-07-25 10:04:00",1.95,12474,"Germany"
"566862","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",12,"2011-09-15 12:46:00",2.95,13018,"United Kingdom"
"561926","22796","PHOTO FRAME 3 CLASSIC HANGING",4,"2011-08-01 12:48:00",9.95,12749,"United Kingdom"
"581146","23579","SNACK TRAY I LOVE LONDON",4,"2011-12-07 13:53:00",1.95,17602,"United Kingdom"
"580876","23415","HOME SWEET HOME HOOK",1,"2011-12-06 12:12:00",0.39,14071,"United Kingdom"
"539475","22149","FELTCRAFT 6 FLOWER FRIENDS",1,"2010-12-19 14:41:00",2.1,16686,"United Kingdom"
"570593","22475","SKULL DESIGN TV DINNER TRAY",3,"2011-10-11 11:38:00",4.95,18180,"United Kingdom"
"571714","21930","JUMBO STORAGE BAG SKULLS",1,"2011-10-18 17:00:00",4.13,NA,"United Kingdom"
"572037","23076","ICE CREAM SUNDAE LIP GLOSS",24,"2011-10-20 12:07:00",1.25,17365,"United Kingdom"
"570690","20956","PORCELAIN T-LIGHT HOLDERS ASSORTED",1,"2011-10-11 16:37:00",2.46,NA,"United Kingdom"
"573903","23462","ROCOCO WALL MIRROR WHITE",1,"2011-11-01 14:51:00",19.95,14667,"United Kingdom"
"553766","22698","PINK REGENCY TEACUP AND SAUCER",1,"2011-05-19 10:44:00",5.79,NA,"United Kingdom"
"541424","84596J","MIXED NUTS LIGHT GREEN BOWL",4,"2011-01-17 17:57:00",0.83,NA,"United Kingdom"
"543124","15056N","EDWARDIAN PARASOL NATURAL",1,"2011-02-03 14:15:00",5.95,15311,"United Kingdom"
"575875","84536A","ENGLISH ROSE NOTEBOOK A7 SIZE",1,"2011-11-11 13:06:00",0.83,NA,"United Kingdom"
"574269","22571","ROCKING HORSE RED CHRISTMAS ",12,"2011-11-03 14:27:00",0.85,15570,"United Kingdom"
"565840","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",3,"2011-09-07 12:02:00",2.95,NA,"United Kingdom"
"578074","22795","SWEETHEART RECIPE BOOK STAND",1,"2011-11-22 16:06:00",6.75,17590,"United Kingdom"
"569669","22652","TRAVEL SEWING KIT",2,"2011-10-05 13:47:00",1.65,14730,"United Kingdom"
"554814","23082","SET 6 PAPER TABLE LANTERN HEARTS ",6,"2011-05-26 13:34:00",3.75,16609,"United Kingdom"
"564077","82551","LAUNDRY 15C METAL SIGN",2,"2011-08-22 15:42:00",1.45,14711,"United Kingdom"
"541695","22201","FRYING PAN BLUE POLKADOT",3,"2011-01-20 18:01:00",3.29,NA,"United Kingdom"
"570115","20685","DOORMAT RED RETROSPOT",10,"2011-10-07 12:37:00",7.08,13798,"United Kingdom"
"541265","22134","MINI LADLE LOVE HEART RED ",3,"2011-01-16 16:23:00",0.42,17609,"United Kingdom"
"538071","22572","ROCKING HORSE GREEN CHRISTMAS ",8,"2010-12-09 14:09:00",1.66,NA,"United Kingdom"
"538890","22755","SMALL PURPLE BABUSHKA NOTEBOOK ",6,"2010-12-14 16:39:00",0.85,12867,"United Kingdom"
"540543","21166","COOK WITH WINE METAL SIGN ",6,"2011-01-09 15:23:00",1.95,14395,"United Kingdom"
"540980","84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",1,"2011-01-12 15:22:00",1.25,14514,"United Kingdom"
"550938","22485","SET OF 2 WOODEN MARKET CRATES",2,"2011-04-21 15:16:00",12.75,16019,"United Kingdom"
"562946","M","Manual",1,"2011-08-11 09:38:00",2500,15581,"United Kingdom"
"545661","85049F","BABY BOOM RIBBONS ",12,"2011-03-04 14:41:00",1.25,15358,"United Kingdom"
"567476","23344","JUMBO BAG 50'S CHRISTMAS ",10,"2011-09-20 13:19:00",2.08,14859,"United Kingdom"
"573315","84375","SET OF 20 KIDS COOKIE CUTTERS",6,"2011-10-28 17:27:00",2.1,17839,"United Kingdom"
"565231","22383","LUNCH BAG SUKI DESIGN ",1,"2011-09-02 09:26:00",4.13,NA,"United Kingdom"
"568230","22418","10 COLOUR SPACEBOY PEN",24,"2011-09-26 11:05:00",0.85,12925,"United Kingdom"
"552265","22904","CALENDAR PAPER CUT DESIGN",1,"2011-05-08 11:41:00",2.95,14161,"United Kingdom"
"537141","22111","SCOTTIE DOG HOT WATER BOTTLE",5,"2010-12-05 12:57:00",4.95,15570,"United Kingdom"
"543246","22698","PINK REGENCY TEACUP AND SAUCER",1,"2011-02-04 14:14:00",2.95,17315,"United Kingdom"
"552663","84755","COLOUR GLASS T-LIGHT HOLDER HANGING",4,"2011-05-10 15:04:00",1.24,NA,"United Kingdom"
"542622","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",1,"2011-01-31 09:09:00",1.63,NA,"United Kingdom"
"577489","23082","SET 6 PAPER TABLE LANTERN HEARTS ",1,"2011-11-20 12:07:00",3.75,NA,"United Kingdom"
"540026","90161C","ANT COPPER LIME BOUDICCA BRACELET",1,"2011-01-04 13:25:00",5.09,NA,"United Kingdom"
"545667","21905","MORE BUTTER METAL SIGN ",2,"2011-03-04 16:07:00",1.63,NA,"United Kingdom"
"551986","22855","FINE WICKER HEART ",2,"2011-05-05 14:41:00",1.25,13888,"United Kingdom"
"568593","22941","CHRISTMAS LIGHTS 10 REINDEER",2,"2011-09-28 10:54:00",8.5,13988,"United Kingdom"
"576840","22741","FUNKY DIVA PEN",2,"2011-11-16 15:23:00",1.63,NA,"United Kingdom"
"545301","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",6,"2011-03-01 12:26:00",2.95,12679,"France"
"580298","23245","SET OF 3 REGENCY CAKE TINS",4,"2011-12-02 13:54:00",4.95,17086,"United Kingdom"
"554271","47566B","TEA TIME PARTY BUNTING",15,"2011-05-23 13:06:00",4.95,16422,"United Kingdom"
"580730","20725","LUNCH BAG RED RETROSPOT",1,"2011-12-05 17:28:00",4.13,NA,"United Kingdom"
"558774","84913A","SOFT PINK ROSE TOWEL ",1,"2011-07-04 10:17:00",3.29,NA,"United Kingdom"
"548739","37446","MINI CAKE STAND WITH HANGING CAKES",5,"2011-04-04 11:28:00",1.45,15493,"United Kingdom"
"580372","22921","HERB MARKER CHIVES ",12,"2011-12-02 17:04:00",0.65,16359,"United Kingdom"
"559162","22209","WOOD STAMP SET HAPPY BIRTHDAY",3,"2011-07-06 16:29:00",0.83,NA,"United Kingdom"
"564742","23344","JUMBO BAG 50'S CHRISTMAS ",10,"2011-08-28 15:01:00",2.08,17346,"United Kingdom"
"559698","85136A","YELLOW SHARK HELICOPTER",1,"2011-07-11 17:07:00",7.95,17589,"United Kingdom"
"557278","47566","PARTY BUNTING",12,"2011-06-19 12:08:00",4.95,13089,"United Kingdom"
"540821","21879","HEARTS GIFT TAPE",3,"2011-01-11 13:16:00",0.43,NA,"United Kingdom"
"C569993","23328","SET 6 SCHOOL MILK BOTTLES IN CRATE",-4,"2011-10-06 20:28:00",3.75,17633,"United Kingdom"
"540247","21416","CLAM SHELL LARGE",1,"2011-01-05 15:56:00",3.75,15464,"United Kingdom"
"566603","85032D","YULETIDE IMAGES GIFT WRAP SET",1,"2011-09-13 16:12:00",1.63,NA,"United Kingdom"
"542255","22432","WATERING CAN PINK BUNNY",1,"2011-01-26 16:43:00",4.13,NA,"United Kingdom"
"548715","85197","SET OF 12 MINI BUNNIES IN A BUCKET",1,"2011-04-03 15:22:00",2.1,17758,"United Kingdom"
"548893","22245","HOOK, 1 HANGER ,MAGIC GARDEN",1,"2011-04-04 15:54:00",1.63,NA,"United Kingdom"
"581492","22553","PLASTERS IN TIN SKULLS",2,"2011-12-09 10:03:00",3.29,NA,"United Kingdom"
"559527","22624","IVORY KITCHEN SCALES",1,"2011-07-10 11:24:00",8.5,17787,"United Kingdom"
"538370","22112","CHOCOLATE HOT WATER BOTTLE",5,"2010-12-12 11:06:00",4.95,16923,"United Kingdom"
"571714","21621","VINTAGE UNION JACK BUNTING",1,"2011-10-18 17:00:00",16.63,NA,"United Kingdom"
"568991","21914","BLUE HARMONICA IN BOX ",4,"2011-09-29 16:44:00",1.25,18204,"United Kingdom"
"575477","22386","JUMBO BAG PINK POLKADOT",4,"2011-11-09 16:14:00",4.13,NA,"United Kingdom"
"566345","84375","SET OF 20 KIDS COOKIE CUTTERS",12,"2011-09-12 12:27:00",2.1,17685,"United Kingdom"
"570499","22768","FAMILY PHOTO FRAME CORNICE",2,"2011-10-11 09:19:00",9.95,12772,"Portugal"
"561689","22419","LIPSTICK PEN RED",24,"2011-07-29 09:01:00",0.42,15942,"United Kingdom"
"541849","84992","72 SWEETHEART FAIRY CAKE CASES",1,"2011-01-23 13:34:00",0.55,13230,"United Kingdom"
"568692","22633","HAND WARMER UNION JACK",12,"2011-09-28 14:48:00",2.1,13901,"United Kingdom"
"573873","22952","60 CAKE CASES VINTAGE CHRISTMAS",2,"2011-11-01 12:39:00",0.55,17346,"United Kingdom"
"556473","72780","BLACK SILOUETTE CANDLE PLATE",1,"2011-06-12 12:00:00",0.85,17265,"United Kingdom"
"541262","85038","6 CHOCOLATE LOVE HEART T-LIGHTS",1,"2011-01-16 15:50:00",2.1,18069,"United Kingdom"
"559505","23253","16 PIECE CUTLERY SET PANTRY DESIGN",4,"2011-07-08 15:16:00",15.95,16398,"United Kingdom"
"571497","22695","WICKER WREATH SMALL",12,"2011-10-17 15:03:00",1.45,14841,"United Kingdom"
"547249","22219","LOVEBIRD HANGING DECORATION WHITE ",2,"2011-03-22 09:27:00",1.63,NA,"United Kingdom"
"564230","20675","BLUE POLKADOT BOWL",1,"2011-08-24 10:22:00",2.46,NA,"United Kingdom"
"543555","84978","HANGING HEART JAR T-LIGHT HOLDER",36,"2011-02-10 10:18:00",1.06,17686,"United Kingdom"
"567878","22209","WOOD STAMP SET HAPPY BIRTHDAY",2,"2011-09-22 14:42:00",0.83,16910,"United Kingdom"
"560090","72807C","SET/3 VANILLA SCENTED CANDLE IN BOX",1,"2011-07-14 16:46:00",8.29,NA,"United Kingdom"
"581334","23300","GARDENERS KNEELING PAD CUP OF TEA ",4,"2011-12-08 12:07:00",1.65,17841,"United Kingdom"
"549687","21124","SET/10 BLUE POLKADOT PARTY CANDLES",24,"2011-04-11 13:29:00",1.25,12363,"Unspecified"
"552514","21528","DAIRY MAID TRADITIONAL TEAPOT ",1,"2011-05-09 16:30:00",13.29,NA,"United Kingdom"
"545464","85186A","EASTER BUNNY GARLAND OF FLOWERS",10,"2011-03-03 09:10:00",0.83,NA,"United Kingdom"
"541249","22710","WRAP I LOVE LONDON ",25,"2011-01-16 13:18:00",0.42,13700,"United Kingdom"
"567180","85231B","CINAMMON SET OF 9 T-LIGHTS",6,"2011-09-18 14:56:00",0.85,17802,"United Kingdom"
"544186","22183","CAKE STAND VICTORIAN FILIGREE MED",1,"2011-02-16 15:56:00",5.79,NA,"United Kingdom"
"570187","23196","VINTAGE LEAF MAGNETIC NOTEPAD",2,"2011-10-07 15:09:00",3.29,NA,"United Kingdom"
"550615","21122","SET/10 PINK POLKADOT PARTY CANDLES",5,"2011-04-19 12:41:00",1.25,16730,"United Kingdom"
"537237","21319","GLASS CHALICE GREEN  SMALL ",2,"2010-12-06 09:58:00",3.36,NA,"United Kingdom"
"547730","22644","CERAMIC CHERRY CAKE MONEY BANK",4,"2011-03-25 11:01:00",1.45,14796,"United Kingdom"
"580688","21012","ANTIQUE ALL GLASS CANDLESTICK",8,"2011-12-05 15:38:00",2.1,15550,"United Kingdom"
"549558","22921","HERB MARKER CHIVES ",1,"2011-04-10 13:21:00",0.65,15058,"United Kingdom"
"559036","21205","MULTICOLOUR 3D BALLS GARLAND",6,"2011-07-05 15:14:00",2.55,12637,"France"
"572886","47503A","ASS FLORAL PRINT MULTI SCREWDRIVER",24,"2011-10-26 13:46:00",0.42,12448,"Spain"
"556477","47566","PARTY BUNTING",5,"2011-06-12 12:20:00",4.95,12841,"United Kingdom"
"555551","22624","IVORY KITCHEN SCALES",2,"2011-06-05 13:32:00",8.5,14696,"United Kingdom"
"580653","21169","YOU'RE CONFUSING ME METAL SIGN ",18,"2011-12-05 13:34:00",1.69,17706,"United Kingdom"
"575176","23287","RED VINTAGE SPOT BEAKER",4,"2011-11-08 18:29:00",1.63,NA,"United Kingdom"
"572726","72817","SET OF 2 CHRISTMAS DECOUPAGE CANDLE",6,"2011-10-25 15:19:00",0.79,16056,"United Kingdom"
"548502","22355","CHARLOTTE BAG SUKI DESIGN",83,"2011-03-31 14:17:00",2.46,NA,"United Kingdom"
"565759","21981","PACK OF 12 WOODLAND TISSUES ",48,"2011-09-06 13:46:00",0.39,12720,"Germany"
"541138","20972","PINK CREAM FELT CRAFT TRINKET BOX ",12,"2011-01-14 10:42:00",1.25,12553,"France"
"565439","84032A","CHARLIE+LOLA PINK HOT WATER BOTTLE",6,"2011-09-04 13:56:00",2.95,14852,"United Kingdom"
"545071","21617","4 LILY  BOTANICAL DINNER CANDLES",2,"2011-02-27 15:59:00",3.75,15996,"United Kingdom"
"564355","23147","SINGLE ANTIQUE ROSE HOOK IVORY",12,"2011-08-24 15:12:00",1.45,13507,"United Kingdom"
"579100","22385","JUMBO BAG SPACEBOY DESIGN",10,"2011-11-28 11:27:00",2.08,13004,"United Kingdom"
"576642","23145","ZINC T-LIGHT HOLDER STAR LARGE",12,"2011-11-16 09:59:00",0.95,12963,"United Kingdom"
"562104","20719","WOODLAND CHARLOTTE BAG",51,"2011-08-02 14:31:00",2.46,NA,"United Kingdom"
"542737","22077","6 RIBBONS RUSTIC CHARM",1,"2011-01-31 15:52:00",1.65,15058,"United Kingdom"
"569555","22739","RIBBON REEL CHRISTMAS SOCK BAUBLE",10,"2011-10-05 08:17:00",1.65,17728,"United Kingdom"
"552493","21933","PINK VINTAGE PAISLEY PICNIC BAG",1,"2011-05-09 16:21:00",2.46,NA,"United Kingdom"
"577358","23570","TRADITIONAL PICK UP STICKS GAME ",3,"2011-11-18 15:59:00",2.46,NA,"United Kingdom"
"578530","22144","CHRISTMAS CRAFT LITTLE FRIENDS",12,"2011-11-24 14:37:00",2.1,14251,"United Kingdom"
"578429","23502","PLAYING CARDS VINTAGE DOILY ",6,"2011-11-24 12:12:00",1.25,16271,"United Kingdom"
"572127","21479","WHITE SKULL HOT WATER BOTTLE ",4,"2011-10-21 09:20:00",4.25,14911,"EIRE"
"538209","22209","WOOD STAMP SET HAPPY BIRTHDAY",1,"2010-12-10 11:42:00",1.65,12748,"United Kingdom"
"544887","22169","FAMILY ALBUM WHITE PICTURE FRAME",2,"2011-02-24 11:54:00",8.5,17364,"United Kingdom"
"544093","20685","DOORMAT RED RETROSPOT",2,"2011-02-16 09:08:00",7.95,13750,"United Kingdom"
"561507","22492","MINI PAINT SET VINTAGE ",36,"2011-07-27 14:21:00",0.65,12397,"Belgium"
"579668","23313","VINTAGE CHRISTMAS BUNTING",5,"2011-11-30 12:32:00",4.95,15152,"United Kingdom"
"551734","22464","HANGING METAL HEART LANTERN",12,"2011-05-04 10:15:00",1.65,18178,"United Kingdom"
"574076","22422","TOOTHPASTE TUBE PEN",2,"2011-11-02 15:38:00",1.25,NA,"United Kingdom"
"573066","21260","FIRST AID TIN",1,"2011-10-27 13:53:00",3.25,16026,"United Kingdom"
"569005","23294","SET OF 6 SNACK LOAF BAKING CASES",8,"2011-09-29 18:30:00",0.83,16268,"United Kingdom"
"569046","23225","CHERUB HEART DECORATION SILVER ",12,"2011-09-30 10:48:00",0.83,14422,"United Kingdom"
"578017","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",1,"2011-11-22 13:07:00",2.95,13569,"United Kingdom"
"572528","21715","GIRLS VINTAGE TIN SEASIDE BUCKET",8,"2011-10-24 15:43:00",2.55,13176,"United Kingdom"
"564342","21703","BAG 125g SWIRLY MARBLES",1,"2011-08-24 14:53:00",0.42,16340,"United Kingdom"
"559816","22246","MAGIC GARDEN FELT GARLAND ",5,"2011-07-12 16:11:00",1.63,NA,"United Kingdom"
"539106","22722","SET OF 6 SPICE TINS PANTRY DESIGN",8,"2010-12-16 10:51:00",3.95,16705,"United Kingdom"
"543237","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",4,"2011-02-04 13:39:00",6.63,NA,"United Kingdom"
"565844","22050","PINK PAISLEY ROSE GIFT WRAP",25,"2011-09-07 12:19:00",0.42,17442,"United Kingdom"
"555839","22355","CHARLOTTE BAG SUKI DESIGN",10,"2011-06-07 12:39:00",0.85,13283,"United Kingdom"
"537128","22499","WOODEN UNION JACK BUNTING",2,"2010-12-05 12:15:00",5.95,12841,"United Kingdom"
"571441","85014A","BLACK/BLUE POLKADOT UMBRELLA",1,"2011-10-17 13:31:00",12.46,14096,"United Kingdom"
"568193","21174","POTTERING IN THE SHED METAL SIGN",1,"2011-09-25 14:37:00",2.08,17107,"United Kingdom"
"566281","22028","PENNY FARTHING BIRTHDAY CARD",24,"2011-09-11 14:15:00",0.42,12748,"United Kingdom"
"581266","21628","TRIANGULAR POUFFE VINTAGE ",1,"2011-12-08 11:25:00",14.95,12621,"Germany"
"575583","22335","HEART DECORATION PAINTED ZINC ",3,"2011-11-10 11:55:00",0.65,14456,"United Kingdom"
"579515","23035","DRAWER KNOB CERAMIC IVORY",12,"2011-11-29 17:23:00",1.45,14191,"United Kingdom"
"569020","23284","DOORMAT KEEP CALM AND COME IN",6,"2011-09-30 09:39:00",8.25,15321,"United Kingdom"
"556516","21917","SET 12 KIDS  WHITE CHALK STICKS",1,"2011-06-13 10:46:00",0.79,NA,"United Kingdom"
"536876","22378","WALL TIDY RETROSPOT ",1,"2010-12-03 11:36:00",4.21,NA,"United Kingdom"
"576617","21329","DINOSAURS  WRITING SET ",1,"2011-11-15 16:57:00",3.29,NA,"United Kingdom"
"563098","22729","ALARM CLOCK BAKELIKE ORANGE",12,"2011-08-12 09:14:00",3.75,14911,"EIRE"
"558770","22952","60 CAKE CASES VINTAGE CHRISTMAS",2,"2011-07-03 15:19:00",0.55,12748,"United Kingdom"
"547809","22521","CHILDS GARDEN TROWEL PINK",2,"2011-03-25 13:54:00",0.85,12748,"United Kingdom"
"537594","21452","TOADSTOOL MONEY BOX",6,"2010-12-07 12:28:00",2.95,12647,"Germany"
"559607","22467","GUMBALL COAT RACK",12,"2011-07-11 11:39:00",2.55,12681,"France"
"580307","22481","BLACK TEA TOWEL CLASSIC DESIGN",1,"2011-12-02 14:30:00",0.39,12970,"United Kingdom"
"551997","22531","MAGIC DRAWING SLATE CIRCUS PARADE  ",1,"2011-05-05 15:47:00",0.83,NA,"United Kingdom"
"539453","21876","POTTERING MUG",1,"2010-12-17 17:08:00",3.36,NA,"United Kingdom"
"553731","22427","ENAMEL FLOWER JUG CREAM",3,"2011-05-19 08:26:00",5.95,12481,"Germany"
"579516","22753","SMALL YELLOW BABUSHKA NOTEBOOK ",10,"2011-11-29 17:52:00",0.85,17841,"United Kingdom"
"574074","21479","WHITE SKULL HOT WATER BOTTLE ",1,"2011-11-02 15:33:00",8.29,NA,"United Kingdom"
"C558753","37500","TEA TIME TEAPOT IN GIFT BOX",-1,"2011-07-03 11:54:00",4.95,15033,"United Kingdom"
"568661","23295","SET OF 12 MINI LOAF BAKING CASES",8,"2011-09-28 12:34:00",0.83,18109,"United Kingdom"
"558358","84828","JUNGLE POPSICLES ICE LOLLY MOULDS",2,"2011-06-28 15:05:00",1.25,17965,"United Kingdom"
"542678","21865","PINK UNION JACK  PASSPORT COVER ",3,"2011-01-31 12:21:00",2.1,14688,"United Kingdom"
"572280","23510","MINI PLAYING CARDS GYMKHANA",2,"2011-10-23 11:05:00",0.42,16007,"United Kingdom"
"551294","84509G","SET OF 4 FAIRY CAKE PLACEMATS ",4,"2011-04-27 14:43:00",3.75,13468,"United Kingdom"
"572553","22460","EMBOSSED GLASS TEALIGHT HOLDER",1,"2011-10-24 17:09:00",2.46,NA,"United Kingdom"
"576326","22150","3 STRIPEY MICE FELTCRAFT",4,"2011-11-14 15:18:00",1.95,16504,"United Kingdom"
"566091","85054","FRENCH ENAMEL POT W LID",1,"2011-09-09 10:37:00",2.95,17870,"United Kingdom"
"574950","22666","RECIPE BOX PANTRY YELLOW DESIGN",1,"2011-11-08 09:29:00",5.79,NA,"United Kingdom"
"561625","22232","JIGSAW TOADSTOOLS 3 PIECE",16,"2011-07-28 14:03:00",0.59,16843,"United Kingdom"
"572758","21774","DECORATIVE CATS BATHROOM BOTTLE",2,"2011-10-25 18:39:00",2.46,NA,"United Kingdom"
"543040","22747","POPPY'S PLAYHOUSE BATHROOM",1,"2011-02-02 17:06:00",2.1,17337,"United Kingdom"
"536412","22077","6 RIBBONS RUSTIC CHARM",7,"2010-12-01 11:49:00",1.65,17920,"United Kingdom"
"559816","21625","VINTAGE UNION JACK APRON",1,"2011-07-12 16:11:00",4.13,NA,"United Kingdom"
"547504","22961","JAM MAKING SET PRINTED",12,"2011-03-23 13:33:00",1.45,12683,"France"
"567287","22668","PINK BABY BUNTING",5,"2011-09-19 11:49:00",2.95,18232,"United Kingdom"
"547487","84596E","",-153,"2011-03-23 11:29:00",0,NA,"United Kingdom"
"564614","23313","VINTAGE CHRISTMAS BUNTING",10,"2011-08-26 11:35:00",4.95,13994,"United Kingdom"
"570428","21507","ELEPHANT BIRTHDAY CARD ",24,"2011-10-10 14:02:00",0.42,15553,"United Kingdom"
"573411","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",12,"2011-10-30 16:10:00",2.95,13870,"United Kingdom"
"565303","22951","60 CAKE CASES DOLLY GIRL DESIGN",2,"2011-09-02 12:17:00",0.55,NA,"Unspecified"
"571046","85150","LADIES & GENTLEMEN METAL SIGN",1,"2011-10-13 13:35:00",2.55,18096,"United Kingdom"
